village_id,mgnregs_days_per_hh
VIL019457,66.1
VIL019458,19.6
VIL019459,17.8
VIL019460,50.5
VIL019461,56.0
VIL019462,18.7
VIL019463,77.3
VIL019464,27.2
VIL019465,44.1
VIL019466,6.6
VIL019467,35.4
VIL019468,34.2
VIL019469,42.7
VIL019470,21.5
VIL019471,33.0
VIL019472,42.1
VIL019473,7.8
VIL019474,14.6
VIL019475,34.8
VIL019476,23.6
VIL019477,23.8
VIL019478,34.2
VIL019479,9.8
VIL019480,42.4
VIL019481,0.0
VIL019482,65.5
VIL019483,30.3
VIL019484,48.4
VIL019485,52.7
VIL019486,39.2
VIL019487,60.6
VIL019488,75.6
VIL019489,62.9
VIL019490,66.0
VIL019491,30.2
VIL019492,44.9
VIL019493,14.5
VIL019494,61.5
VIL019495,35.0
VIL019496,26.4
VIL019497,35.9
VIL019498,40.5
VIL019499,77.8
VIL019500,36.9
VIL019501,44.0
VIL019502,36.7
VIL019503,56.2
VIL019504,18.3
VIL019505,46.2
VIL019506,79.5
VIL019507,22.6
VIL019508,11.1
VIL019509,21.6
VIL019510,92.3
VIL019511,23.5
VIL019512,40.6
VIL019513,93.6
VIL019514,6.1
VIL019515,7.1
VIL019516,47.0
VIL019517,32.5
VIL019518,46.0
VIL019519,97.5
VIL019520,39.5
VIL019521,12.1
VIL019522,38.8
VIL019523,16.8
VIL019524,71.7
VIL019525,67.0
VIL019526,66.7
VIL019527,51.2
VIL019528,25.6
VIL019529,67.7
VIL019530,74.0
VIL019531,34.5
VIL019532,23.0
VIL019533,43.2
VIL019534,28.1
VIL019535,100.0
VIL019536,55.2
VIL019537,90.1
VIL019538,55.0
VIL019539,8.2
VIL019540,42.4
VIL019541,76.6
VIL019542,30.8
VIL019543,0.0
VIL019544,15.9
VIL019545,47.7
VIL019546,38.2
VIL019547,23.0
VIL019548,27.2
VIL019549,58.0
VIL019550,56.2
VIL019551,15.0
VIL019552,24.2
VIL019553,100.0
VIL019554,42.3
VIL019555,57.7
VIL019556,6.8
VIL019557,41.4
VIL019558,75.3
VIL019559,40.1
VIL019560,31.4
VIL019561,26.5
VIL019562,37.3
VIL019563,33.3
VIL019564,20.1
VIL019565,25.2
VIL019566,15.0
VIL019567,100.0
VIL019568,42.6
VIL019569,33.9
VIL019570,57.9
VIL019571,46.1
VIL019572,47.2
VIL019573,76.6
VIL019574,58.9
VIL019575,26.2
VIL019576,100.0
VIL019577,58.2
VIL019578,40.3
VIL019579,19.5
VIL019580,14.2
VIL019581,100.0
VIL019582,83.1
VIL019583,85.9
VIL019584,16.6
VIL019585,75.2
VIL019586,68.4
VIL019587,35.8
VIL019588,60.9
VIL019589,28.0
VIL019590,61.5
VIL019591,19.3
VIL019592,39.0
VIL019593,18.3
VIL019594,44.8
VIL019595,69.6
VIL019596,60.1
VIL019597,89.3
VIL019598,61.2
VIL019599,30.3
VIL019600,21.4
VIL019601,44.2
VIL019602,49.4
VIL019603,13.3
VIL019604,56.4
VIL019605,10.8
VIL019606,43.5
VIL019607,3.1
VIL019608,24.1
VIL019609,74.3
VIL019610,11.9
VIL019611,34.2
VIL019612,41.9
VIL019613,48.2
VIL019614,70.5
VIL019615,38.5
VIL019616,55.2
VIL019617,0.0
VIL019618,100.0
VIL019619,89.1
VIL019620,92.8
VIL019621,79.0
VIL019622,33.8
VIL019623,82.5
VIL019624,37.9
VIL019625,38.1
VIL019626,12.1
VIL019627,32.2
VIL019628,21.5
VIL019629,95.4
VIL019630,66.0
VIL019631,30.2
VIL019632,21.3
VIL019633,84.5
VIL019634,26.3
VIL019635,73.0
VIL019636,17.0
VIL019637,51.8
VIL019638,26.7
VIL019639,17.2
VIL019640,16.1
VIL019641,53.4
VIL019642,44.4
VIL019643,99.6
VIL019644,4.4
VIL019645,48.6
VIL019646,18.9
VIL019647,57.7
VIL019648,40.2
VIL019649,57.9
VIL019650,75.6
VIL019651,53.9
VIL019652,32.9
VIL019653,47.4
VIL019654,81.9
VIL019655,35.7
VIL019656,58.7
VIL019657,58.4
VIL019658,21.2
VIL019659,66.6
VIL019660,10.4
VIL019661,43.9
VIL019662,31.7
VIL019663,59.6
VIL019664,82.3
VIL019665,78.8
VIL019666,89.0
VIL019667,56.1
VIL019668,43.1
VIL019669,50.2
VIL019670,10.7
VIL019671,37.8
VIL019672,74.0
VIL019673,49.4
VIL019674,15.8
VIL019675,0.0
VIL019676,51.1
VIL019677,50.5
VIL019678,4.7
VIL019679,9.2
VIL019680,36.0
VIL019681,50.0
VIL019682,91.1
VIL019683,5.9
VIL019684,30.0
VIL019685,100.0
VIL019686,47.8
VIL019687,44.6
VIL019688,87.7
VIL019689,6.4
VIL019690,45.0
VIL019691,51.9
VIL019692,27.4
VIL019693,41.5
VIL019694,38.8
VIL019695,19.8
VIL019696,63.2
VIL019697,15.7
VIL019698,53.4
VIL019699,100.0
VIL019700,50.4
VIL019701,78.9
VIL019702,20.5
VIL019703,53.3
VIL019704,38.0
VIL019705,63.2
VIL019706,21.1
VIL019707,76.8
VIL019708,40.0
VIL019709,89.4
VIL019710,66.6
VIL019711,23.3
VIL019712,83.0
VIL019713,30.2
VIL019714,37.9
VIL019715,23.6
VIL019716,34.1
VIL019717,62.6
VIL019718,20.3
VIL019719,46.6
VIL019720,43.5
VIL019721,18.4
VIL019722,98.5
VIL019723,84.9
VIL019724,55.6
VIL019725,50.5
VIL019726,15.9
VIL019727,48.3
VIL019728,56.1
VIL019729,61.9
VIL019730,53.7
VIL019731,90.5
VIL019732,59.0
VIL019733,95.5
VIL019734,42.3
VIL019735,61.0
VIL019736,68.0
VIL019737,67.4
VIL019738,14.6
VIL019739,39.2
VIL019740,54.2
VIL019741,19.8
VIL019742,57.7
VIL019743,26.8
VIL019744,42.9
VIL019745,3.4
VIL019746,36.6
VIL019747,44.6
VIL019748,35.5
VIL019749,38.5
VIL019750,28.0
VIL019751,41.1
VIL019752,29.9
VIL019753,76.7
VIL019754,49.6
VIL019755,33.4
VIL019756,34.9
VIL019757,44.9
VIL019758,46.2
VIL019759,45.1
VIL019760,12.2
VIL019761,53.7
VIL019762,13.1
VIL019763,0.0
VIL019764,31.1
VIL019765,3.7
VIL019766,24.0
VIL019767,4.9
VIL019768,72.6
VIL019769,18.0
VIL019770,13.1
VIL019771,58.9
VIL019772,5.7
VIL019773,28.3
VIL019774,16.7
VIL019775,91.4
VIL019776,14.7
VIL019777,38.9
VIL019778,47.0
VIL019779,52.7
VIL019780,33.7
VIL019781,31.5
VIL019782,20.4
VIL019783,25.5
VIL019784,76.8
VIL019785,67.2
VIL019786,8.6
VIL019787,61.5
VIL019788,41.4
VIL019789,54.5
VIL019790,64.1
VIL019791,94.6
VIL019792,64.8
VIL019793,44.5
VIL019794,77.8
VIL019795,66.6
VIL019796,89.0
VIL019797,38.8
VIL019798,26.0
VIL019799,21.4
VIL019800,54.0
VIL019801,17.4
VIL019802,73.7
VIL019803,72.3
VIL019804,10.8
VIL019805,66.9
VIL019806,89.0
VIL019807,22.5
VIL019808,79.8
VIL019809,50.8
VIL019810,8.5
VIL019811,37.3
VIL019812,29.8
VIL019813,57.4
VIL019814,90.2
VIL019815,13.5
VIL019816,48.5
VIL019817,95.4
VIL019818,59.7
VIL019819,40.7
VIL019820,51.7
VIL019821,9.0
VIL019822,87.8
VIL019823,46.9
VIL019824,54.9
VIL019825,60.2
VIL019826,16.0
VIL019827,25.2
VIL019828,84.7
VIL019829,34.3
VIL019830,100.0
VIL019831,5.1
VIL019832,70.0
VIL019833,32.4
VIL019834,28.6
VIL019835,43.7
VIL019836,97.7
VIL019837,0.0
VIL019838,39.8
VIL019839,37.1
VIL019840,7.9
VIL019841,100.0
VIL019842,51.7
VIL019843,58.4
VIL019844,45.3
VIL019845,4.1
VIL019846,54.7
VIL019847,2.8
VIL019848,26.6
VIL019849,15.4
VIL019850,62.7
VIL019851,0.0
VIL019852,34.9
VIL019853,33.2
VIL019854,42.7
VIL019855,62.4
VIL019856,52.2
VIL019857,4.2
VIL019858,9.1
VIL019859,0.0
VIL019860,84.2
VIL019861,69.7
VIL019862,45.2
VIL019863,20.2
VIL019864,76.1
VIL019865,80.2
VIL019866,15.8
VIL019867,93.8
VIL019868,100.0
VIL019869,70.3
VIL019870,10.7
VIL019871,40.1
VIL019872,48.3
VIL019873,81.7
VIL019874,20.7
VIL019875,10.6
VIL019876,35.3
VIL019877,17.1
VIL019878,66.8
VIL019879,36.4
VIL019880,50.7
VIL019881,91.1
VIL019882,98.4
VIL019883,41.0
VIL019884,65.9
VIL019885,51.6
VIL019886,35.3
VIL019887,41.1
VIL019888,87.5
VIL019889,55.8
VIL019890,9.5
VIL019891,14.2
VIL019892,13.6
VIL019893,32.8
VIL019894,36.3
VIL019895,81.7
VIL019896,48.2
VIL019897,49.8
VIL019898,37.5
VIL019899,19.3
VIL019900,32.5
VIL019901,55.7
VIL019902,46.9
VIL019903,27.3
VIL019904,0.3
VIL019905,54.0
VIL019906,44.4
VIL019907,42.0
VIL019908,40.6
VIL019909,50.1
VIL019910,47.9
VIL019911,62.4
VIL019912,51.1
VIL019913,12.8
VIL019914,16.6
VIL019915,29.6
VIL019916,42.7
VIL019917,18.3
VIL019918,14.5
VIL019919,11.8
VIL019920,42.6
VIL019921,22.5
VIL019922,80.3
VIL019923,76.1
VIL019924,14.3
VIL019925,79.2
VIL019926,51.1
VIL019927,19.9
VIL019928,16.4
VIL019929,35.3
VIL019930,44.2
VIL019931,56.0
VIL019932,41.4
VIL019933,80.9
VIL019934,71.1
VIL019935,49.2
VIL019936,12.7
VIL019937,92.7
VIL019938,11.3
VIL019939,24.0
VIL019940,41.1
VIL019941,47.9
VIL019942,57.5
VIL019943,94.4
VIL019944,73.4
VIL019945,31.4
VIL019946,29.6
VIL019947,48.3
VIL019948,77.9
VIL019949,100.0
VIL019950,69.7
VIL019951,9.8
VIL019952,93.9
VIL019953,46.5
VIL019954,28.4
VIL019955,21.0
VIL019956,88.9
VIL019957,31.0
VIL019958,14.5
VIL019959,89.8
VIL019960,84.8
VIL019961,20.7
VIL019962,42.4
VIL019963,30.4
VIL019964,42.5
VIL019965,23.8
VIL019966,42.5
VIL019967,8.2
VIL019968,61.5
VIL019969,17.9
VIL019970,14.6
VIL019971,85.3
VIL019972,36.4
VIL019973,23.0
VIL019974,32.2
VIL019975,63.3
VIL019976,52.4
VIL019977,0.3
VIL019978,35.4
VIL019979,25.7
VIL019980,31.3
VIL019981,78.0
VIL019982,47.8
VIL019983,7.7
VIL019984,30.2
VIL019985,5.7
VIL019986,2.3
VIL019987,43.4
VIL019988,23.3
VIL019989,13.1
VIL019990,65.2
VIL019991,70.0
VIL019992,49.2
VIL019993,65.7
VIL019994,15.0
VIL019995,44.4
VIL019996,32.7
VIL019997,21.1
VIL019998,78.7
VIL019999,13.1
VIL020000,44.7
VIL020001,9.7
VIL020002,20.1
VIL020003,76.9
VIL020004,48.6
VIL020005,39.6
VIL020006,19.2
VIL020007,35.3
VIL020008,26.3
VIL020009,9.3
VIL020010,20.0
VIL020011,38.6
VIL020012,20.7
VIL020013,18.1
VIL020014,25.3
VIL020015,29.9
VIL020016,59.8
VIL020017,34.4
VIL020018,59.6
VIL020019,52.9
VIL020020,26.0
VIL020021,18.9
VIL020022,29.3
VIL020023,83.4
VIL020024,39.8
VIL020025,17.9
VIL020026,48.0
VIL020027,0.0
VIL020028,20.1
VIL020029,33.6
VIL020030,76.3
VIL020031,26.4
VIL020032,87.9
VIL020033,53.5
VIL020034,34.4
VIL020035,72.1
VIL020036,91.1
VIL020037,40.9
VIL020038,13.6
VIL020039,21.8
VIL020040,3.8
VIL020041,86.9
VIL020042,35.0
VIL020043,27.8
VIL020044,50.9
VIL020045,41.5
VIL020046,21.9
VIL020047,27.0
VIL020048,74.8
VIL020049,15.7
VIL020050,40.5
VIL020051,44.0
VIL020052,29.2
VIL020053,27.1
VIL020054,81.1
VIL020055,4.5
VIL020056,0.0
VIL020057,15.6
VIL020058,39.6
VIL020059,86.1
VIL020060,57.9
VIL020061,88.3
VIL020062,89.0
VIL020063,96.0
VIL020064,34.2
VIL020065,45.0
VIL020066,3.6
VIL020067,78.5
VIL020068,43.1
VIL020069,65.5
VIL020070,20.0
VIL020071,44.1
VIL020072,50.4
VIL020073,44.0
VIL020074,71.2
VIL020075,49.1
VIL020076,38.1
VIL020077,50.7
VIL020078,96.9
VIL020079,50.9
VIL020080,30.1
VIL020081,100.0
VIL020082,33.2
VIL020083,100.0
VIL020084,22.5
VIL020085,82.3
VIL020086,22.9
VIL020087,29.6
VIL020088,56.7
VIL020089,83.3
VIL020090,51.4
VIL020091,85.6
VIL020092,45.1
VIL020093,33.1
VIL020094,63.2
VIL020095,56.1
VIL020096,27.9
VIL020097,85.9
VIL020098,27.0
VIL020099,9.9
VIL020100,28.9
VIL020101,41.1
VIL020102,42.0
VIL020103,31.8
VIL020104,68.1
VIL020105,4.5
VIL020106,25.4
VIL020107,55.0
VIL020108,91.2
VIL020109,70.7
VIL020110,87.9
VIL020111,50.3
VIL020112,46.5
VIL020113,20.6
VIL020114,54.3
VIL020115,68.7
VIL020116,48.1
VIL020117,100.0
VIL020118,11.0
VIL020119,0.0
VIL020120,15.5
VIL020121,16.4
VIL020122,25.8
VIL020123,48.7
VIL020124,74.9
VIL020125,13.4
VIL020126,20.5
VIL020127,51.2
VIL020128,13.7
VIL020129,37.0
VIL020130,22.8
VIL020131,57.2
VIL020132,100.0
VIL020133,0.0
VIL020134,11.8
VIL020135,58.0
VIL020136,19.3
VIL020137,37.9
VIL020138,100.0
VIL020139,44.3
VIL020140,92.0
VIL020141,26.8
VIL020142,41.1
VIL020143,13.7
VIL020144,98.3
VIL020145,89.4
VIL020146,24.2
VIL020147,34.1
VIL020148,45.4
VIL020149,11.3
VIL020150,22.0
VIL020151,47.1
VIL020152,4.6
VIL020153,81.0
VIL020154,17.0
VIL020155,21.9
VIL020156,94.5
VIL020157,74.1
VIL020158,38.5
VIL020159,10.4
VIL020160,77.6
VIL020161,100.0
VIL020162,34.6
VIL020163,84.6
VIL020164,0.0
VIL020165,50.2
VIL020166,44.6
VIL020167,92.9
VIL020168,42.2
VIL020169,12.6
VIL020170,45.3
VIL020171,38.4
VIL020172,22.2
VIL020173,4.4
VIL020174,6.4
VIL020175,38.4
VIL020176,28.3
VIL020177,31.9
VIL020178,11.6
VIL020179,15.6
VIL020180,71.8
VIL020181,84.9
VIL020182,67.2
VIL020183,38.4
VIL020184,60.0
VIL020185,7.1
VIL020186,0.0
VIL020187,54.9
VIL020188,55.8
VIL020189,13.8
VIL020190,30.5
VIL020191,60.7
VIL020192,60.0
VIL020193,43.8
VIL020194,7.1
VIL020195,96.0
VIL020196,93.4
VIL020197,13.9
VIL020198,94.7
VIL020199,35.2
VIL020200,25.0
VIL020201,20.7
VIL020202,76.2
VIL020203,50.8
VIL020204,22.5
VIL020205,22.8
VIL020206,93.0
VIL020207,59.7
VIL020208,47.2
VIL020209,35.9
VIL020210,37.4
VIL020211,9.5
VIL020212,33.4
VIL020213,41.8
VIL020214,80.8
VIL020215,14.8
VIL020216,61.3
VIL020217,66.5
VIL020218,48.8
VIL020219,15.3
VIL020220,19.0
VIL020221,46.2
VIL020222,90.6
VIL020223,87.6
VIL020224,86.0
VIL020225,8.7
VIL020226,28.5
VIL020227,32.3
VIL020228,74.5
VIL020229,6.8
VIL020230,75.5
VIL020231,30.4
VIL020232,43.3
VIL020233,46.7
VIL020234,31.8
VIL020235,37.5
VIL020236,14.7
VIL020237,4.0
VIL020238,70.3
VIL020239,32.9
VIL020240,19.4
VIL020241,57.6
VIL020242,59.2
VIL020243,89.4
VIL020244,90.9
VIL020245,39.0
VIL020246,100.0
VIL020247,52.5
VIL020248,98.9
VIL020249,2.2
VIL020250,84.1
VIL020251,15.7
VIL020252,100.0
VIL020253,39.0
VIL020254,79.5
VIL020255,75.6
VIL020256,32.9
VIL020257,11.1
VIL020258,52.2
VIL020259,86.1
VIL020260,36.8
VIL020261,13.6
VIL020262,66.1
VIL020263,56.6
VIL020264,32.5
VIL020265,15.0
VIL020266,94.0
VIL020267,30.3
VIL020268,50.1
VIL020269,20.2
VIL020270,31.5
VIL020271,96.3
VIL020272,46.5
VIL020273,10.5
VIL020274,64.4
VIL020275,30.0
VIL020276,19.8
VIL020277,43.0
VIL020278,22.0
VIL020279,47.7
VIL020280,6.7
VIL020281,19.2
VIL020282,61.4
VIL020283,0.0
VIL020284,6.8
VIL020285,21.1
VIL020286,0.0
VIL020287,40.4
VIL020288,51.6
VIL020289,57.9
VIL020290,74.8
VIL020291,93.1
VIL020292,45.8
VIL020293,16.0
VIL020294,28.0
VIL020295,24.5
VIL020296,54.3
VIL020297,40.1
VIL020298,52.7
VIL020299,16.9
VIL020300,42.9
VIL020301,23.2
VIL020302,59.0
VIL020303,39.2
VIL020304,31.2
VIL020305,40.5
VIL020306,13.7
VIL020307,6.6
VIL020308,75.7
VIL020309,62.8
VIL020310,15.7
VIL020311,39.4
VIL020312,43.5
VIL020313,40.3
VIL020314,5.9
VIL020315,47.5
VIL020316,90.1
VIL020317,63.2
VIL020318,15.8
VIL020319,46.5
VIL020320,50.2
VIL020321,75.0
VIL020322,48.1
VIL020323,19.6
VIL020324,14.5
VIL020325,36.6
VIL020326,42.3
VIL020327,95.9
VIL020328,69.8
VIL020329,85.6
VIL020330,49.5
VIL020331,94.0
VIL020332,71.3
VIL020333,30.5
VIL020334,58.8
VIL020335,33.4
VIL020336,74.2
VIL020337,28.3
VIL020338,88.4
VIL020339,22.5
VIL020340,11.2
VIL020341,30.6
VIL020342,77.2
VIL020343,68.3
VIL020344,46.3
VIL020345,59.4
VIL020346,6.9
VIL020347,49.2
VIL020348,5.3
VIL020349,48.1
VIL020350,43.7
VIL020351,29.3
VIL020352,36.5
VIL020353,77.5
VIL020354,64.7
VIL020355,21.9
VIL020356,71.8
VIL020357,70.6
VIL020358,8.2
VIL020359,15.3
VIL020360,17.4
VIL020361,8.8
VIL020362,54.7
VIL020363,17.8
VIL020364,28.1
VIL020365,84.2
VIL020366,89.2
VIL020367,85.8
VIL020368,30.6
VIL020369,36.8
VIL020370,31.8
VIL020371,45.4
VIL020372,91.3
VIL020373,52.3
VIL020374,84.5
VIL020375,78.1
VIL020376,59.5
VIL020377,17.3
VIL020378,17.6
VIL020379,72.4
VIL020380,67.1
VIL020381,37.2
VIL020382,50.8
VIL020383,26.0
VIL020384,100.0
VIL020385,34.1
VIL020386,43.6
VIL020387,59.7
VIL020388,46.1
VIL020389,16.9
VIL020390,13.1
VIL020391,39.2
VIL020392,12.1
VIL020393,17.8
VIL020394,44.8
VIL020395,81.8
VIL020396,5.8
VIL020397,30.3
VIL020398,89.4
VIL020399,54.1
VIL020400,69.2
VIL020401,19.4
VIL020402,80.8
VIL020403,19.1
VIL020404,45.5
VIL020405,47.2
VIL020406,9.7
VIL020407,100.0
VIL020408,36.2
VIL020409,41.5
VIL020410,9.5
VIL020411,86.1
VIL020412,65.9
VIL020413,72.5
VIL020414,46.9
VIL020415,73.6
VIL020416,78.2
VIL020417,14.8
VIL020418,16.6
VIL020419,0.0
VIL020420,42.9
VIL020421,81.0
VIL020422,62.0
VIL020423,39.6
VIL020424,25.2
VIL020425,75.5
VIL020426,86.2
VIL020427,11.1
VIL020428,45.5
VIL020429,14.5
VIL020430,55.7
VIL020431,5.9
VIL020432,87.5
VIL020433,11.0
VIL020434,99.0
VIL020435,91.3
VIL020436,22.5
VIL020437,42.0
VIL020438,50.3
VIL020439,8.5
VIL020440,27.7
VIL020441,43.1
VIL020442,18.7
VIL020443,67.6
VIL020444,51.4
VIL020445,21.0
VIL020446,57.6
VIL020447,9.7
VIL020448,91.1
VIL020449,55.2
VIL020450,50.0
VIL020451,7.1
VIL020452,88.9
VIL020453,36.7
VIL020454,82.8
VIL020455,65.0
VIL020456,16.5
VIL020457,93.5
VIL020458,36.3
VIL020459,72.9
VIL020460,64.9
VIL020461,35.5
VIL020462,6.2
VIL020463,45.0
VIL020464,24.9
VIL020465,45.2
VIL020466,25.9
VIL020467,51.0
VIL020468,39.3
VIL020469,41.6
VIL020470,19.7
VIL020471,34.5
VIL020472,12.7
VIL020473,16.3
VIL020474,82.5
VIL020475,63.7
VIL020476,91.4
VIL020477,78.6
VIL020478,38.5
VIL020479,14.7
VIL020480,22.6
VIL020481,28.9
VIL020482,28.4
VIL020483,49.7
VIL020484,65.0
VIL020485,32.7
VIL020486,26.1
VIL020487,75.9
VIL020488,78.4
VIL020489,56.5
VIL020490,39.1
VIL020491,8.9
VIL020492,16.3
VIL020493,66.0
VIL020494,77.6
VIL020495,24.7
VIL020496,11.3
VIL020497,26.5
VIL020498,77.5
VIL020499,32.1
VIL020500,98.1
VIL020501,58.9
VIL020502,49.8
VIL020503,84.7
VIL020504,41.1
VIL020505,25.2
VIL020506,71.4
VIL020507,40.0
VIL020508,40.6
VIL020509,46.3
VIL020510,14.8
VIL020511,88.2
VIL020512,25.5
VIL020513,47.2
VIL020514,59.1
VIL020515,50.3
VIL020516,45.8
VIL020517,26.4
VIL020518,30.3
VIL020519,33.9
VIL020520,10.5
VIL020521,82.1
VIL020522,13.3
VIL020523,55.4
VIL020524,83.9
VIL020525,25.5
VIL020526,29.8
VIL020527,33.0
VIL020528,63.1
VIL020529,69.1
VIL020530,19.8
VIL020531,82.4
VIL020532,52.2
VIL020533,25.4
VIL020534,19.0
VIL020535,90.0
VIL020536,2.3
VIL020537,31.8
VIL020538,30.1
VIL020539,84.9
VIL020540,56.3
VIL020541,36.7
VIL020542,31.5
VIL020543,9.2
VIL020544,60.7
VIL020545,89.7
VIL020546,91.4
VIL020547,5.0
VIL020548,45.8
VIL020549,27.1
VIL020550,69.6
VIL020551,90.5
VIL020552,25.8
VIL020553,51.7
VIL020554,27.9
VIL020555,99.1
VIL020556,46.6
VIL020557,40.3
VIL020558,4.0
VIL020559,45.5
VIL020560,34.1
VIL020561,22.4
VIL020562,58.6
VIL020563,73.5
VIL020564,55.8
VIL020565,85.5
VIL020566,44.1
VIL020567,34.4
VIL020568,24.3
VIL020569,17.4
VIL020570,12.4
VIL020571,53.8
VIL020572,53.8
VIL020573,86.7
VIL020574,57.0
VIL020575,80.4
VIL020576,46.2
VIL020577,58.6
VIL020578,97.7
VIL020579,15.9
VIL020580,63.3
VIL020581,15.8
VIL020582,7.4
VIL020583,34.1
VIL020584,41.5
VIL020585,33.1
VIL020586,62.4
VIL020587,53.8
VIL020588,21.9
VIL020589,79.2
VIL020590,57.1
VIL020591,0.0
VIL020592,100.0
VIL020593,23.4
VIL020594,27.1
VIL020595,26.0
VIL020596,28.0
VIL020597,89.2
VIL020598,20.2
VIL020599,1.2
VIL020600,46.8
VIL020601,31.2
VIL020602,6.5
VIL020603,20.9
VIL020604,56.2
VIL020605,41.5
VIL020606,11.2
VIL020607,18.9
VIL020608,54.1
VIL020609,100.0
VIL020610,6.8
VIL020611,73.1
VIL020612,38.6
VIL020613,78.9
VIL020614,26.7
VIL020615,42.3
VIL020616,49.6
VIL020617,24.2
VIL020618,94.5
VIL020619,58.9
VIL020620,85.9
VIL020621,28.3
VIL020622,76.0
VIL020623,0.0
VIL020624,0.9
VIL020625,13.4
VIL020626,78.1
VIL020627,31.7
VIL020628,39.5
VIL020629,68.1
VIL020630,100.0
VIL020631,7.1
VIL020632,42.1
VIL020633,100.0
VIL020634,20.5
VIL020635,19.5
VIL020636,26.9
VIL020637,12.6
VIL020638,26.4
VIL020639,46.4
VIL020640,12.4
VIL020641,59.1
VIL020642,21.2
VIL020643,13.9
VIL020644,26.3
VIL020645,76.9
VIL020646,12.7
VIL020647,38.4
VIL020648,21.1
VIL020649,11.4
VIL020650,38.5
VIL020651,75.3
VIL020652,31.2
VIL020653,55.5
VIL020654,40.5
VIL020655,59.2
VIL020656,3.7
VIL020657,96.5
VIL020658,0.0
VIL020659,37.6
VIL020660,86.9
VIL020661,48.0
VIL020662,53.9
VIL020663,42.2
VIL020664,34.9
VIL020665,59.4
VIL020666,29.6
VIL020667,90.4
VIL020668,55.7
VIL020669,44.5
VIL020670,14.6
VIL020671,11.9
VIL020672,98.6
VIL020673,5.4
VIL020674,0.0
VIL020675,1.7
VIL020676,42.8
VIL020677,56.9
VIL020678,21.9
VIL020679,52.2
VIL020680,27.2
VIL020681,45.3
VIL020682,54.9
VIL020683,54.4
VIL020684,24.9
VIL020685,67.2
VIL020686,48.3
VIL020687,15.0
VIL020688,92.4
VIL020689,66.2
VIL020690,39.2
VIL020691,58.0
VIL020692,25.8
VIL020693,33.4
VIL020694,29.6
VIL020695,32.1
VIL020696,0.0
VIL020697,30.2
VIL020698,10.2
VIL020699,71.8
VIL020700,43.3
VIL020701,33.3
VIL020702,19.2
VIL020703,15.3
VIL020704,89.6
VIL020705,23.6
VIL020706,94.7
VIL020707,87.0
VIL020708,74.0
VIL020709,10.0
VIL020710,88.3
VIL020711,35.1
VIL020712,71.1
VIL020713,79.1
VIL020714,18.7
VIL020715,60.1
VIL020716,41.9
VIL020717,4.5
VIL020718,75.7
VIL020719,71.5
VIL020720,23.3
VIL020721,41.5
VIL020722,16.0
VIL020723,26.2
VIL020724,20.3
VIL020725,0.0
VIL020726,47.0
VIL020727,25.7
VIL020728,25.9
VIL020729,68.2
VIL020730,36.1
VIL020731,45.0
VIL020732,45.7
VIL020733,81.5
VIL020734,45.5
VIL020735,27.7
VIL020736,57.7
VIL020737,19.5
VIL020738,29.0
VIL020739,9.3
VIL020740,32.9
VIL020741,87.8
VIL020742,56.5
VIL020743,19.3
VIL020744,35.7
VIL020745,6.4
VIL020746,36.3
VIL020747,38.6
VIL020748,39.8
VIL020749,100.0
VIL020750,21.1
VIL020751,57.0
VIL020752,27.1
VIL020753,69.0
VIL020754,77.0
VIL020755,53.2
VIL020756,85.8
VIL020757,52.5
VIL020758,14.5
VIL020759,40.2
VIL020760,43.4
VIL020761,27.8
VIL020762,54.0
VIL020763,83.2
VIL020764,51.9
VIL020765,19.4
VIL020766,38.8
VIL020767,49.0
VIL020768,83.1
VIL020769,14.0
VIL020770,29.4
VIL020771,40.8
VIL020772,74.3
VIL020773,39.1
VIL020774,27.8
VIL020775,2.9
VIL020776,53.0
VIL020777,77.2
VIL020778,18.3
VIL020779,66.9
VIL020780,6.3
VIL020781,22.8
VIL020782,6.0
VIL020783,98.5
VIL020784,45.1
VIL020785,23.3
VIL020786,100.0
VIL020787,80.9
VIL020788,26.8
VIL020789,26.4
VIL020790,28.9
VIL020791,42.3
VIL020792,81.2
VIL020793,47.5
VIL020794,23.1
VIL020795,86.4
VIL020796,96.1
VIL020797,26.2
VIL020798,44.5
VIL020799,71.7
VIL020800,87.7
VIL020801,53.0
VIL020802,0.0
VIL020803,34.0
VIL020804,92.3
VIL020805,39.5
VIL020806,31.1
VIL020807,49.2
VIL020808,89.5
VIL020809,37.2
VIL020810,42.9
VIL020811,45.7
VIL020812,47.1
VIL020813,53.7
VIL020814,37.6
VIL020815,54.8
VIL020816,91.6
VIL020817,9.8
VIL020818,88.4
VIL020819,19.4
VIL020820,31.0
VIL020821,11.9
VIL020822,21.2
VIL020823,93.7
VIL020824,71.7
VIL020825,51.7
VIL020826,35.0
VIL020827,29.1
VIL020828,69.2
VIL020829,32.0
VIL020830,45.0
VIL020831,47.5
VIL020832,8.9
VIL020833,5.2
VIL020834,61.8
VIL020835,39.2
VIL020836,42.8
VIL020837,19.8
VIL020838,61.8
VIL020839,67.8
VIL020840,11.3
VIL020841,27.7
VIL020842,16.1
VIL020843,31.2
VIL020844,23.2
VIL020845,77.3
VIL020846,53.3
VIL020847,22.2
VIL020848,59.0
VIL020849,13.5
VIL020850,26.2
VIL020851,58.5
VIL020852,4.7
VIL020853,25.9
VIL020854,55.5
