village_id,pmay_beneficiaries_per_1000hh
VIL015007,78.1
VIL015008,116.1
VIL015009,96.2
VIL015010,131.1
VIL015011,289.1
VIL015012,100.5
VIL015013,95.9
VIL015014,194.2
VIL015015,250.3
VIL015016,135.7
VIL015017,98.5
VIL015018,198.7
VIL015019,75.0
VIL015020,102.3
VIL015021,92.0
VIL015022,233.2
VIL015023,112.3
VIL015024,161.3
VIL015025,80.3
VIL015026,118.7
VIL015027,95.6
VIL015028,196.4
VIL015029,176.3
VIL015030,76.6
VIL015031,134.4
VIL015032,117.6
VIL015033,76.5
VIL015034,10.3
VIL015035,135.0
VIL015036,87.4
VIL015037,115.4
VIL015038,53.0
VIL015039,172.6
VIL015040,132.9
VIL015041,124.4
VIL015042,122.4
VIL015043,120.2
VIL015044,11.1
VIL015045,59.1
VIL015046,140.8
VIL015047,207.4
VIL015048,68.4
VIL015049,126.9
VIL015050,65.0
VIL015051,152.5
VIL015052,109.6
VIL015053,51.5
VIL015054,220.7
VIL015055,65.7
VIL015056,211.8
VIL015057,125.2
VIL015058,163.7
VIL015059,89.9
VIL015060,182.8
VIL015061,153.0
VIL015062,195.1
VIL015063,128.6
VIL015064,140.1
VIL015065,52.5
VIL015066,246.9
VIL015067,119.2
VIL015068,206.0
VIL015069,208.8
VIL015070,181.8
VIL015071,88.7
VIL015072,64.2
VIL015073,191.4
VIL015074,143.2
VIL015075,106.0
VIL015076,135.7
VIL015077,94.1
VIL015078,131.3
VIL015079,169.5
VIL015080,51.1
VIL015081,154.2
VIL015082,199.1
VIL015083,66.3
VIL015084,206.4
VIL015085,248.6
VIL015086,205.0
VIL015087,166.4
VIL015088,52.9
VIL015089,60.2
VIL015090,285.7
VIL015091,97.1
VIL015092,235.6
VIL015093,171.8
VIL015094,10.2
VIL015095,183.3
VIL015096,30.2
VIL015097,198.3
VIL015098,32.2
VIL015099,97.9
VIL015100,181.2
VIL015101,87.9
VIL015102,155.7
VIL015103,136.6
VIL015104,238.1
VIL015105,0.0
VIL015106,92.5
VIL015107,220.4
VIL015108,54.5
VIL015109,190.9
VIL015110,81.5
VIL015111,53.6
VIL015112,0.0
VIL015113,64.9
VIL015114,162.3
VIL015115,47.7
VIL015116,46.9
VIL015117,46.8
VIL015118,170.1
VIL015119,76.0
VIL015120,80.1
VIL015121,219.9
VIL015122,146.4
VIL015123,111.1
VIL015124,165.6
VIL015125,124.9
VIL015126,73.1
VIL015127,173.6
VIL015128,87.4
VIL015129,48.5
VIL015130,117.2
VIL015131,29.8
VIL015132,25.5
VIL015133,224.6
VIL015134,80.2
VIL015135,210.2
VIL015136,148.1
VIL015137,143.2
VIL015138,81.5
VIL015139,30.0
VIL015140,45.8
VIL015141,101.0
VIL015142,119.2
VIL015143,122.1
VIL015144,114.4
VIL015145,80.7
VIL015146,45.6
VIL015147,46.4
VIL015148,142.4
VIL015149,45.9
VIL015150,99.8
VIL015151,118.3
VIL015152,117.4
VIL015153,224.6
VIL015154,166.5
VIL015155,103.0
VIL015156,223.6
VIL015157,86.6
VIL015158,85.4
VIL015159,70.4
VIL015160,165.5
VIL015161,240.7
VIL015162,221.5
VIL015163,151.3
VIL015164,96.2
VIL015165,79.9
VIL015166,87.1
VIL015167,184.0
VIL015168,0.5
VIL015169,246.4
VIL015170,202.3
VIL015171,164.4
VIL015172,67.6
VIL015173,40.0
VIL015174,9.9
VIL015175,80.4
VIL015176,105.0
VIL015177,134.3
VIL015178,251.1
VIL015179,103.0
VIL015180,77.1
VIL015181,177.4
VIL015182,104.8
VIL015183,66.7
VIL015184,107.6
VIL015185,34.4
VIL015186,197.5
VIL015187,142.5
VIL015188,98.4
VIL015189,216.3
VIL015190,17.6
VIL015191,172.6
VIL015192,88.1
VIL015193,75.4
VIL015194,152.1
VIL015195,139.9
VIL015196,105.6
VIL015197,91.4
VIL015198,142.6
VIL015199,125.8
VIL015200,51.0
VIL015201,156.5
VIL015202,129.0
VIL015203,99.9
VIL015204,153.3
VIL015205,110.1
VIL015206,71.3
VIL015207,26.8
VIL015208,101.8
VIL015209,278.9
VIL015210,21.0
VIL015211,263.1
VIL015212,104.6
VIL015213,126.4
VIL015214,215.9
VIL015215,92.8
VIL015216,208.4
VIL015217,58.9
VIL015218,126.5
VIL015219,97.0
VIL015220,213.8
VIL015221,119.6
VIL015222,29.4
VIL015223,37.7
VIL015224,200.5
VIL015225,226.5
VIL015226,151.1
VIL015227,115.4
VIL015228,141.9
VIL015229,99.4
VIL015230,162.0
VIL015231,103.2
VIL015232,13.0
VIL015233,215.4
VIL015234,132.2
VIL015235,83.0
VIL015236,167.1
VIL015237,21.6
VIL015238,123.7
VIL015239,98.9
VIL015240,39.5
VIL015241,243.3
VIL015242,98.6
VIL015243,33.1
VIL015244,124.9
VIL015245,215.5
VIL015246,117.5
VIL015247,142.0
VIL015248,216.3
VIL015249,59.4
VIL015250,182.6
VIL015251,171.5
VIL015252,105.7
VIL015253,0.7
VIL015254,117.5
VIL015255,89.9
VIL015256,143.4
VIL015257,243.0
VIL015258,236.8
VIL015259,61.8
VIL015260,85.8
VIL015261,91.0
VIL015262,58.6
VIL015263,227.5
VIL015264,49.8
VIL015265,46.4
VIL015266,184.1
VIL015267,103.8
VIL015268,219.3
VIL015269,99.2
VIL015270,193.8
VIL015271,82.2
VIL015272,71.1
VIL015273,67.6
VIL015274,135.7
VIL015275,221.9
VIL015276,159.4
VIL015277,23.3
VIL015278,106.4
VIL015279,47.1
VIL015280,110.1
VIL015281,214.0
VIL015282,88.5
VIL015283,125.4
VIL015284,167.5
VIL015285,131.4
VIL015286,120.8
VIL015287,61.7
VIL015288,53.3
VIL015289,95.6
VIL015290,25.5
VIL015291,84.9
VIL015292,78.1
VIL015293,55.8
VIL015294,104.4
VIL015295,208.1
VIL015296,0.0
VIL015297,241.0
VIL015298,39.4
VIL015299,121.3
VIL015300,66.2
VIL015301,105.7
VIL015302,178.8
VIL015303,70.1
VIL015304,54.1
VIL015305,215.5
VIL015306,84.6
VIL015307,200.6
VIL015308,151.5
VIL015309,119.9
VIL015310,0.0
VIL015311,2.3
VIL015312,141.6
VIL015313,174.8
VIL015314,141.9
VIL015315,96.1
VIL015316,153.9
VIL015317,148.6
VIL015318,98.2
VIL015319,112.1
VIL015320,163.6
VIL015321,52.9
VIL015322,142.9
VIL015323,85.4
VIL015324,120.8
VIL015325,230.6
VIL015326,126.8
VIL015327,260.8
VIL015328,60.2
VIL015329,218.2
VIL015330,78.2
VIL015331,154.5
VIL015332,35.7
VIL015333,45.6
VIL015334,142.1
VIL015335,40.5
VIL015336,186.0
VIL015337,68.3
VIL015338,89.3
VIL015339,165.2
VIL015340,54.0
VIL015341,105.1
VIL015342,86.5
VIL015343,142.3
VIL015344,32.0
VIL015345,67.8
VIL015346,123.6
VIL015347,228.5
VIL015348,166.3
VIL015349,14.0
VIL015350,105.2
VIL015351,159.5
VIL015352,74.6
VIL015353,104.4
VIL015354,104.3
VIL015355,70.1
VIL015356,89.1
VIL015357,102.6
VIL015358,243.4
VIL015359,52.1
VIL015360,115.8
VIL015361,105.3
VIL015362,132.8
VIL015363,177.4
VIL015364,156.9
VIL015365,76.6
VIL015366,85.2
VIL015367,147.2
VIL015368,243.6
VIL015369,164.5
VIL015370,199.1
VIL015371,31.1
VIL015372,14.5
VIL015373,131.4
VIL015374,90.6
VIL015375,110.7
VIL015376,91.2
VIL015377,64.9
VIL015378,0.0
VIL015379,68.7
VIL015380,66.3
VIL015381,8.9
VIL015382,111.1
VIL015383,155.2
VIL015384,234.3
VIL015385,76.7
VIL015386,139.0
VIL015387,168.9
VIL015388,137.8
VIL015389,118.6
VIL015390,80.8
VIL015391,56.3
VIL015392,130.7
VIL015393,134.0
VIL015394,75.7
VIL015395,75.2
VIL015396,173.4
VIL015397,221.3
VIL015398,199.9
VIL015399,125.9
VIL015400,16.2
VIL015401,194.9
VIL015402,89.0
VIL015403,188.6
VIL015404,189.7
VIL015405,38.8
VIL015406,0.0
VIL015407,64.5
VIL015408,63.8
VIL015409,60.2
VIL015410,116.3
VIL015411,170.3
VIL015412,17.2
VIL015413,138.4
VIL015414,99.3
VIL015415,82.7
VIL015416,182.6
VIL015417,68.3
VIL015418,252.5
VIL015419,146.0
VIL015420,92.2
VIL015421,73.6
VIL015422,216.1
VIL015423,104.5
VIL015424,142.9
VIL015425,97.0
VIL015426,49.8
VIL015427,239.9
VIL015428,66.6
VIL015429,43.2
VIL015430,75.5
VIL015431,130.7
VIL015432,118.0
VIL015433,86.6
VIL015434,150.4
VIL015435,207.4
VIL015436,137.8
VIL015437,118.2
VIL015438,103.3
VIL015439,215.8
VIL015440,239.0
VIL015441,178.0
VIL015442,79.1
VIL015443,71.1
VIL015444,195.2
VIL015445,106.8
VIL015446,128.5
VIL015447,103.9
VIL015448,233.9
VIL015449,178.6
VIL015450,34.9
VIL015451,192.5
VIL015452,96.3
VIL015453,102.8
VIL015454,211.1
VIL015455,210.4
VIL015456,176.7
VIL015457,68.2
VIL015458,88.9
VIL015459,193.0
VIL015460,126.0
VIL015461,84.2
VIL015462,140.7
VIL015463,80.9
VIL015464,23.3
VIL015465,12.2
VIL015466,21.0
VIL015467,11.4
VIL015468,147.7
VIL015469,115.6
VIL015470,147.4
VIL015471,198.4
VIL015472,115.5
VIL015473,201.1
VIL015474,76.4
VIL015475,196.5
VIL015476,111.0
VIL015477,156.7
VIL015478,55.7
VIL015479,235.0
VIL015480,98.9
VIL015481,208.4
VIL015482,53.3
VIL015483,16.8
VIL015484,79.7
VIL015485,139.7
VIL015486,195.6
VIL015487,194.8
VIL015488,27.1
VIL015489,113.9
VIL015490,159.3
VIL015491,196.2
VIL015492,193.3
VIL015493,95.6
VIL015494,229.6
VIL015495,254.4
VIL015496,188.8
VIL015497,236.8
VIL015498,155.2
VIL015499,219.7
VIL015500,56.1
VIL015501,60.7
VIL015502,161.8
VIL015503,166.0
VIL015504,54.0
VIL015505,156.8
VIL015506,66.9
VIL015507,149.8
VIL015508,99.9
VIL015509,187.1
VIL015510,137.1
VIL015511,116.1
VIL015512,83.9
VIL015513,54.2
VIL015514,190.8
VIL015515,139.6
VIL015516,162.6
VIL015517,275.1
VIL015518,151.2
VIL015519,34.7
VIL015520,182.8
VIL015521,49.8
VIL015522,107.0
VIL015523,132.2
VIL015524,191.5
VIL015525,189.7
VIL015526,175.2
VIL015527,0.0
VIL015528,212.0
VIL015529,191.5
VIL015530,231.2
VIL015531,83.6
VIL015532,8.3
VIL015533,83.4
VIL015534,82.6
VIL015535,24.7
VIL015536,47.3
VIL015537,33.5
VIL015538,92.6
VIL015539,15.7
VIL015540,136.3
VIL015541,102.7
VIL015542,179.0
VIL015543,50.9
VIL015544,7.3
VIL015545,121.9
VIL015546,20.0
VIL015547,226.6
VIL015548,176.2
VIL015549,230.8
VIL015550,103.5
VIL015551,138.6
VIL015552,203.1
VIL015553,193.2
VIL015554,84.6
VIL015555,236.9
VIL015556,58.3
VIL015557,81.7
VIL015558,50.5
VIL015559,58.9
VIL015560,234.1
VIL015561,202.9
VIL015562,201.5
VIL015563,69.0
VIL015564,70.1
VIL015565,205.9
VIL015566,69.7
VIL015567,74.5
VIL015568,233.1
VIL015569,116.7
VIL015570,76.5
VIL015571,65.9
VIL015572,78.5
VIL015573,131.8
VIL015574,211.3
VIL015575,36.1
VIL015576,114.0
VIL015577,54.7
VIL015578,180.7
VIL015579,11.7
VIL015580,125.8
VIL015581,200.2
VIL015582,210.5
VIL015583,73.6
VIL015584,218.4
VIL015585,63.7
VIL015586,147.8
VIL015587,76.5
VIL015588,109.8
VIL015589,243.4
VIL015590,139.9
VIL015591,121.7
VIL015592,54.6
VIL015593,130.2
VIL015594,234.4
VIL015595,106.4
VIL015596,178.2
VIL015597,105.2
VIL015598,35.2
VIL015599,113.2
VIL015600,93.3
VIL015601,25.8
VIL015602,2.5
VIL015603,234.1
VIL015604,41.2
VIL015605,204.0
VIL015606,178.1
VIL015607,62.1
VIL015608,6.3
VIL015609,200.7
VIL015610,237.4
VIL015611,62.7
VIL015612,43.2
VIL015613,263.7
VIL015614,41.5
VIL015615,88.5
VIL015616,61.0
VIL015617,37.1
VIL015618,98.2
VIL015619,239.6
VIL015620,183.7
VIL015621,127.8
VIL015622,132.4
VIL015623,74.2
VIL015624,144.2
VIL015625,74.3
VIL015626,87.5
VIL015627,58.5
VIL015628,113.5
VIL015629,168.6
VIL015630,90.4
VIL015631,185.0
VIL015632,99.4
VIL015633,105.2
VIL015634,137.3
VIL015635,241.2
VIL015636,96.0
VIL015637,189.0
VIL015638,69.4
VIL015639,1.1
VIL015640,181.9
VIL015641,92.1
VIL015642,68.4
VIL015643,94.1
VIL015644,149.6
VIL015645,168.5
VIL015646,213.5
VIL015647,21.2
VIL015648,243.6
VIL015649,91.1
VIL015650,203.4
VIL015651,159.0
VIL015652,200.8
VIL015653,218.9
VIL015654,35.8
VIL015655,110.5
VIL015656,222.1
VIL015657,34.7
VIL015658,120.6
VIL015659,99.4
VIL015660,65.1
VIL015661,239.4
VIL015662,234.6
VIL015663,166.2
VIL015664,93.8
VIL015665,1.4
VIL015666,223.1
VIL015667,178.9
VIL015668,0.0
VIL015669,251.3
VIL015670,79.8
VIL015671,76.0
VIL015672,92.0
VIL015673,100.3
VIL015674,68.7
VIL015675,110.2
VIL015676,84.5
VIL015677,71.2
VIL015678,106.0
VIL015679,62.4
VIL015680,63.4
VIL015681,236.2
VIL015682,159.6
VIL015683,18.6
VIL015684,139.3
VIL015685,173.3
VIL015686,169.4
VIL015687,177.2
VIL015688,102.8
VIL015689,26.6
VIL015690,203.0
VIL015691,81.3
VIL015692,209.7
VIL015693,214.3
VIL015694,49.8
VIL015695,237.3
VIL015696,187.2
VIL015697,106.2
VIL015698,56.3
VIL015699,249.9
VIL015700,54.5
VIL015701,134.3
VIL015702,246.6
VIL015703,159.2
VIL015704,278.0
VIL015705,185.1
VIL015706,167.0
VIL015707,103.5
VIL015708,114.8
VIL015709,192.8
VIL015710,138.8
VIL015711,208.8
VIL015712,210.5
VIL015713,211.1
VIL015714,115.1
VIL015715,16.8
VIL015716,219.1
VIL015717,131.8
VIL015718,240.7
VIL015719,116.0
VIL015720,159.2
VIL015721,166.4
VIL015722,53.8
VIL015723,193.1
VIL015724,31.2
VIL015725,186.4
VIL015726,190.6
VIL015727,126.2
VIL015728,150.3
VIL015729,152.3
VIL015730,105.7
VIL015731,145.6
VIL015732,35.7
VIL015733,89.9
VIL015734,192.4
VIL015735,125.5
VIL015736,163.7
VIL015737,132.5
VIL015738,96.1
VIL015739,245.6
VIL015740,151.7
VIL015741,22.0
VIL015742,36.7
VIL015743,53.6
VIL015744,189.6
VIL015745,146.3
VIL015746,129.6
VIL015747,208.2
VIL015748,189.8
VIL015749,215.1
VIL015750,119.0
VIL015751,101.3
VIL015752,70.3
VIL015753,237.6
VIL015754,137.0
VIL015755,88.3
VIL015756,70.6
VIL015757,83.8
VIL015758,143.6
VIL015759,109.3
VIL015760,167.0
VIL015761,14.7
VIL015762,209.7
VIL015763,148.2
VIL015764,190.1
VIL015765,151.9
VIL015766,19.6
VIL015767,116.6
VIL015768,162.1
VIL015769,132.6
VIL015770,194.9
VIL015771,168.8
VIL015772,211.5
VIL015773,104.5
VIL015774,30.1
VIL015775,67.7
VIL015776,104.2
VIL015777,41.7
VIL015778,200.2
VIL015779,37.9
VIL015780,210.3
VIL015781,39.2
VIL015782,249.3
VIL015783,74.9
VIL015784,30.4
VIL015785,171.6
VIL015786,175.0
VIL015787,48.4
VIL015788,131.7
VIL015789,109.3
VIL015790,171.6
VIL015791,190.3
VIL015792,51.5
VIL015793,44.5
VIL015794,109.4
VIL015795,246.3
VIL015796,242.0
VIL015797,60.7
VIL015798,95.7
VIL015799,110.6
VIL015800,76.9
VIL015801,83.9
VIL015802,108.6
VIL015803,145.4
VIL015804,169.3
VIL015805,165.3
VIL015806,238.3
VIL015807,15.3
VIL015808,69.5
VIL015809,116.2
VIL015810,133.3
VIL015811,202.2
VIL015812,119.0
VIL015813,120.2
VIL015814,206.9
VIL015815,95.0
VIL015816,28.8
VIL015817,106.2
VIL015818,182.8
VIL015819,212.6
VIL015820,63.5
VIL015821,258.3
VIL015822,179.1
VIL015823,91.2
VIL015824,180.6
VIL015825,24.6
VIL015826,75.5
VIL015827,151.8
VIL015828,96.3
VIL015829,202.3
VIL015830,119.8
VIL015831,55.8
VIL015832,78.0
VIL015833,198.6
VIL015834,186.1
VIL015835,111.8
VIL015836,93.1
VIL015837,52.3
VIL015838,244.9
VIL015839,33.5
VIL015840,67.9
VIL015841,211.5
VIL015842,51.9
VIL015843,193.9
VIL015844,120.3
VIL015845,46.6
VIL015846,73.2
VIL015847,200.9
VIL015848,85.1
VIL015849,104.4
VIL015850,117.2
VIL015851,111.2
VIL015852,240.4
VIL015853,93.5
VIL015854,178.0
VIL015855,100.8
VIL015856,121.2
VIL015857,216.1
VIL015858,85.8
VIL015859,114.3
VIL015860,235.7
VIL015861,66.9
VIL015862,60.1
VIL015863,271.0
VIL015864,172.7
VIL015865,129.5
VIL015866,211.8
VIL015867,84.6
VIL015868,121.1
VIL015869,37.8
VIL015870,52.5
VIL015871,105.8
VIL015872,129.3
VIL015873,161.8
VIL015874,223.9
VIL015875,59.1
VIL015876,131.8
VIL015877,200.1
VIL015878,200.8
VIL015879,86.7
VIL015880,169.8
VIL015881,232.8
VIL015882,56.7
VIL015883,214.4
VIL015884,105.7
VIL015885,150.9
VIL015886,78.1
VIL015887,43.2
VIL015888,114.0
VIL015889,83.3
VIL015890,117.0
VIL015891,135.8
VIL015892,92.6
VIL015893,95.5
VIL015894,27.3
VIL015895,228.4
VIL015896,91.4
VIL015897,17.8
VIL015898,230.7
VIL015899,242.3
VIL015900,9.5
VIL015901,234.3
VIL015902,81.0
VIL015903,143.9
VIL015904,255.7
VIL015905,118.6
VIL015906,97.4
VIL015907,148.8
VIL015908,133.3
VIL015909,161.3
VIL015910,234.7
VIL015911,49.1
VIL015912,216.8
VIL015913,142.4
VIL015914,22.3
VIL015915,84.0
VIL015916,114.0
VIL015917,41.0
VIL015918,32.6
VIL015919,136.8
VIL015920,48.0
VIL015921,224.5
VIL015922,143.6
VIL015923,142.5
VIL015924,140.6
VIL015925,70.0
VIL015926,217.1
VIL015927,127.0
VIL015928,66.7
VIL015929,215.5
VIL015930,257.7
VIL015931,84.7
VIL015932,22.9
VIL015933,134.2
VIL015934,235.3
VIL015935,158.6
VIL015936,92.6
VIL015937,144.5
VIL015938,90.9
VIL015939,42.0
VIL015940,254.8
VIL015941,88.2
VIL015942,86.2
VIL015943,91.6
VIL015944,184.4
VIL015945,207.4
VIL015946,188.0
VIL015947,65.5
VIL015948,227.0
VIL015949,65.2
VIL015950,28.3
VIL015951,65.2
VIL015952,118.5
VIL015953,51.5
VIL015954,207.6
VIL015955,18.1
VIL015956,77.6
VIL015957,117.7
VIL015958,189.7
VIL015959,149.6
VIL015960,65.3
VIL015961,190.7
VIL015962,74.3
VIL015963,122.4
VIL015964,71.0
VIL015965,197.3
VIL015966,166.6
VIL015967,93.8
VIL015968,117.8
VIL015969,74.4
VIL015970,117.7
VIL015971,114.8
VIL015972,245.0
VIL015973,86.4
VIL015974,95.6
VIL015975,107.0
VIL015976,44.9
VIL015977,76.8
VIL015978,164.2
VIL015979,253.8
VIL015980,64.9
VIL015981,75.4
VIL015982,104.7
VIL015983,28.3
VIL015984,103.9
VIL015985,92.3
VIL015986,7.2
VIL015987,49.1
VIL015988,49.0
VIL015989,73.7
VIL015990,71.8
VIL015991,120.8
VIL015992,40.7
VIL015993,52.0
VIL015994,117.3
VIL015995,143.0
VIL015996,9.1
VIL015997,9.4
VIL015998,77.1
VIL015999,36.4
VIL016000,156.3
VIL016001,154.7
VIL016002,84.0
VIL016003,246.1
VIL016004,61.2
VIL016005,191.5
VIL016006,218.0
VIL016007,197.5
VIL016008,181.6
VIL016009,224.3
VIL016010,96.3
VIL016011,15.4
VIL016012,146.6
VIL016013,76.4
VIL016014,116.9
VIL016015,131.7
VIL016016,84.1
VIL016017,205.3
VIL016018,70.9
VIL016019,20.5
VIL016020,63.4
VIL016021,26.5
VIL016022,131.4
VIL016023,201.6
VIL016024,125.3
VIL016025,109.8
VIL016026,62.5
VIL016027,55.0
VIL016028,229.3
VIL016029,112.4
VIL016030,127.0
VIL016031,238.7
VIL016032,110.9
VIL016033,162.2
VIL016034,88.3
VIL016035,227.9
VIL016036,194.9
VIL016037,0.0
VIL016038,64.4
VIL016039,186.3
VIL016040,195.9
VIL016041,61.7
VIL016042,167.0
VIL016043,205.6
VIL016044,159.7
VIL016045,40.5
VIL016046,35.1
VIL016047,211.9
VIL016048,131.8
VIL016049,0.0
VIL016050,86.8
VIL016051,216.2
VIL016052,93.2
VIL016053,5.4
VIL016054,222.1
VIL016055,94.9
VIL016056,103.4
VIL016057,37.7
VIL016058,196.1
VIL016059,115.4
VIL016060,162.5
VIL016061,204.2
VIL016062,119.7
VIL016063,94.9
VIL016064,61.6
VIL016065,56.5
VIL016066,98.9
VIL016067,237.8
VIL016068,200.0
VIL016069,192.0
VIL016070,41.0
VIL016071,87.4
VIL016072,83.2
VIL016073,39.4
VIL016074,18.7
VIL016075,129.1
VIL016076,62.9
VIL016077,209.3
VIL016078,119.2
VIL016079,169.3
VIL016080,219.0
VIL016081,178.9
VIL016082,176.3
VIL016083,6.9
VIL016084,27.5
VIL016085,63.2
VIL016086,63.3
VIL016087,23.0
VIL016088,151.0
VIL016089,215.5
VIL016090,41.7
VIL016091,72.7
VIL016092,9.8
VIL016093,60.2
VIL016094,68.2
VIL016095,58.6
VIL016096,153.7
VIL016097,179.0
VIL016098,153.4
VIL016099,251.0
VIL016100,85.2
VIL016101,222.3
VIL016102,257.3
VIL016103,74.8
VIL016104,136.3
VIL016105,47.7
VIL016106,209.9
VIL016107,87.9
VIL016108,222.7
VIL016109,143.3
VIL016110,204.3
VIL016111,232.9
VIL016112,25.5
VIL016113,93.6
VIL016114,80.9
VIL016115,0.0
VIL016116,123.8
VIL016117,103.4
VIL016118,101.6
VIL016119,188.6
VIL016120,71.6
VIL016121,48.5
VIL016122,182.4
VIL016123,216.8
VIL016124,190.3
VIL016125,80.4
VIL016126,0.0
VIL016127,202.1
VIL016128,46.3
VIL016129,88.5
VIL016130,79.2
VIL016131,95.6
VIL016132,71.4
VIL016133,215.4
VIL016134,129.5
VIL016135,117.8
VIL016136,107.1
VIL016137,65.5
VIL016138,185.4
VIL016139,134.8
VIL016140,183.9
VIL016141,159.8
VIL016142,91.3
VIL016143,42.9
VIL016144,103.0
VIL016145,147.1
VIL016146,198.1
VIL016147,12.4
VIL016148,148.1
VIL016149,79.4
VIL016150,121.2
VIL016151,102.7
VIL016152,131.0
VIL016153,90.5
VIL016154,42.6
VIL016155,75.0
VIL016156,60.6
VIL016157,213.1
VIL016158,184.6
VIL016159,227.6
VIL016160,218.0
VIL016161,43.2
VIL016162,65.7
VIL016163,65.5
VIL016164,107.1
VIL016165,138.3
VIL016166,121.8
VIL016167,71.4
VIL016168,175.0
VIL016169,128.8
VIL016170,152.0
VIL016171,99.9
VIL016172,73.9
VIL016173,210.9
VIL016174,90.7
VIL016175,41.8
VIL016176,73.2
VIL016177,83.0
VIL016178,223.6
VIL016179,106.5
VIL016180,200.4
VIL016181,89.6
VIL016182,153.7
VIL016183,0.0
VIL016184,127.5
VIL016185,112.1
VIL016186,54.9
VIL016187,77.1
VIL016188,94.6
VIL016189,44.7
VIL016190,133.5
VIL016191,246.3
VIL016192,200.1
VIL016193,76.5
VIL016194,78.3
VIL016195,175.4
VIL016196,36.7
VIL016197,143.6
VIL016198,86.5
VIL016199,79.7
VIL016200,200.5
VIL016201,85.7
VIL016202,137.8
VIL016203,103.1
VIL016204,112.0
VIL016205,81.1
VIL016206,177.8
VIL016207,138.1
VIL016208,32.1
VIL016209,79.5
VIL016210,53.4
VIL016211,222.6
VIL016212,233.0
VIL016213,243.5
VIL016214,140.3
VIL016215,94.4
VIL016216,132.3
VIL016217,26.8
VIL016218,97.1
VIL016219,159.3
VIL016220,128.3
VIL016221,231.9
VIL016222,102.6
VIL016223,129.1
VIL016224,152.2
VIL016225,111.5
VIL016226,104.7
VIL016227,27.6
VIL016228,162.1
VIL016229,6.3
VIL016230,175.5
VIL016231,208.7
VIL016232,119.5
VIL016233,13.5
VIL016234,34.4
VIL016235,142.7
VIL016236,207.7
VIL016237,73.7
VIL016238,205.8
VIL016239,113.4
VIL016240,111.2
VIL016241,113.0
VIL016242,97.5
VIL016243,203.3
VIL016244,141.7
VIL016245,245.8
VIL016246,171.6
VIL016247,103.9
VIL016248,78.6
VIL016249,168.3
VIL016250,102.2
VIL016251,79.3
VIL016252,273.1
VIL016253,262.0
VIL016254,152.3
VIL016255,34.2
VIL016256,93.7
VIL016257,195.7
VIL016258,129.4
VIL016259,84.7
VIL016260,177.9
VIL016261,141.6
VIL016262,80.3
VIL016263,58.0
VIL016264,139.0
VIL016265,141.2
VIL016266,2.3
VIL016267,80.1
VIL016268,87.2
VIL016269,111.7
VIL016270,101.3
VIL016271,2.1
VIL016272,293.1
VIL016273,21.2
VIL016274,225.1
VIL016275,205.0
VIL016276,151.4
VIL016277,264.2
VIL016278,76.0
VIL016279,81.5
VIL016280,63.6
VIL016281,154.4
VIL016282,216.0
VIL016283,215.0
VIL016284,147.7
VIL016285,91.8
VIL016286,35.7
VIL016287,76.9
VIL016288,226.6
VIL016289,166.6
VIL016290,35.6
VIL016291,102.6
VIL016292,30.0
VIL016293,204.9
VIL016294,78.5
VIL016295,80.2
VIL016296,115.8
VIL016297,94.6
VIL016298,142.8
VIL016299,48.3
VIL016300,157.5
VIL016301,156.7
VIL016302,249.1
VIL016303,0.0
VIL016304,29.7
VIL016305,12.3
VIL016306,33.8
VIL016307,128.3
VIL016308,115.0
VIL016309,181.9
VIL016310,66.1
VIL016311,78.6
VIL016312,94.3
VIL016313,160.5
VIL016314,96.3
VIL016315,63.7
VIL016316,217.8
VIL016317,116.9
VIL016318,238.7
VIL016319,73.7
VIL016320,51.3
VIL016321,51.9
VIL016322,41.8
VIL016323,257.5
VIL016324,19.9
VIL016325,168.7
VIL016326,148.4
VIL016327,236.8
VIL016328,44.3
VIL016329,124.9
VIL016330,112.2
VIL016331,76.2
VIL016332,112.7
VIL016333,178.1
VIL016334,17.6
VIL016335,69.7
VIL016336,59.6
VIL016337,88.5
VIL016338,226.0
VIL016339,79.6
VIL016340,90.9
VIL016341,0.0
VIL016342,55.4
VIL016343,68.5
VIL016344,42.4
VIL016345,91.5
VIL016346,226.4
VIL016347,166.3
VIL016348,162.7
VIL016349,134.8
VIL016350,219.2
VIL016351,29.8
VIL016352,143.8
VIL016353,106.9
VIL016354,205.1
VIL016355,59.3
VIL016356,68.1
VIL016357,51.7
VIL016358,23.8
VIL016359,157.3
VIL016360,213.7
VIL016361,121.8
VIL016362,200.8
VIL016363,236.6
VIL016364,198.1
VIL016365,136.2
VIL016366,25.1
VIL016367,105.8
VIL016368,207.4
VIL016369,189.8
VIL016370,76.1
VIL016371,35.5
VIL016372,262.7
VIL016373,193.9
VIL016374,269.3
VIL016375,231.6
VIL016376,141.7
VIL016377,119.2
VIL016378,187.7
VIL016379,83.8
VIL016380,237.6
VIL016381,59.8
VIL016382,286.9
VIL016383,144.0
VIL016384,50.9
VIL016385,192.5
VIL016386,278.7
VIL016387,112.5
VIL016388,3.9
VIL016389,84.8
VIL016390,150.7
VIL016391,91.9
VIL016392,103.7
VIL016393,129.2
VIL016394,176.5
VIL016395,149.1
VIL016396,70.7
VIL016397,79.7
VIL016398,150.4
VIL016399,89.9
VIL016400,28.0
VIL016401,93.8
VIL016402,176.7
VIL016403,123.4
